"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0140053","mitochondrial gene expression",102,-0.48216102614438,-1.60668490076245,0.00394574599260173,0.00394574599260173,1,10160,"tags=68%, list=35%, signal=44%","Mterf3/Ears2/Trmt10c/Noa1/Aars2/Mrps2/Iars2/Trnt1/Trmt5/Trmt10b/Tfb2m/Mrpl57/Hars/Mrps18a/Mrpl16/Mpv17l2/Gfm2/Slc25a33/Mrps11/Ppargc1b/C1qbp/Mrps25/Foxo3/Mrpl2/Mrpl43/Prorp/Coa3/Tufm/Mtif2/Mrpl51/Mrpl58/Mrps34/Uqcc2/Mrps17/Trub2/Gatc/Supv3l1/Gfm1/Tbrg4/Tefm/Mrps15/Malsu1/Prkaa1/Mto1/Gars/Mrps18b/Mtg2/Mrpl47/Chchd1/Ptcd3/Fastkd3/Mtg1/Lrpprc/Tfam/Mrps16/Mrpl12/Fastkd2/Dars2/Pnpt1/Mrps35/Qrsl1/Yars2/Tsfm/Gatb/Cdk5rap1/Uqcc1/Mief1/Polrmt/Mtrf1l"
"BP","GO:0070935","3'-UTR-mediated mRNA stabilization",17,-0.752217000317028,-1.78250640511721,0.004062288422478,0.004062288422478,1,1960,"tags=24%, list=7%, signal=22%","Tirap/Boll/Rbm24/Dazl"
"BP","GO:0042273","ribosomal large subunit biogenesis",67,-0.540483873114228,-1.68707919888043,0.00407673860911271,0.00407673860911271,1,10619,"tags=75%, list=37%, signal=47%","Rsl1d1/Pes1/Rpl24/Mrpl1/Mrpl11/Znhit3/Ftsj3/Gtf3a/Rpl26/LTO1/Rpl10a/Sdad1/Rpl7l1/Rpl3/Rpl23a/Rpl14/Rpl7a/Ppan/Rpl35/Rsl24d1/Nvl/Rpl6/Nop2/Rpl11/Dhx30/Npm1/Wdr12/Snu13/Malsu1/Heatr3/Rpl5/Bop1/Noc2l/Nop16/Mrto4/Mrpl20/Pak1ip1/Rrs1/Nle1/Nip7/Fastkd2/Surf6/Nhp2/Gtpbp4/Ddx18/Ebna1bp2/Brix1/Rpf2/Rpl10l/Rpl3l"
"BP","GO:0008078","mesodermal cell migration",6,0.892677210185439,1.60008880646059,0.00454545454545455,0.00454545454545455,1,1148,"tags=33%, list=4%, signal=32%","Mesp2/Mesp1"
"BP","GO:0008608","attachment of spindle microtubules to kinetochore",30,0.65642442025635,1.70959797922014,0.00461074658627416,0.00461074658627416,1,4965,"tags=37%, list=17%, signal=30%","Sgo1/Cenpe/Ccnb1/Nuf2/Ect2/Kif2c/Knl1/Knstrn/Racgap1/Spag5/Cdt1"
"BP","GO:0097638","L-arginine import across plasma membrane",4,0.945608930997553,1.53203779640962,0.00461339730577597,0.00461339730577597,1,186,"tags=25%, list=1%, signal=25%","Slc7a3"
"BP","GO:0035092","sperm chromatin condensation",10,-0.833835089605182,-1.7478865457464,0.00472228468630537,0.00472228468630537,1,3696,"tags=50%, list=13%, signal=44%","Sycp3/Chd5/Tssk6/Tnp2/Fshr"
"BP","GO:0021882","regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment",3,0.969285218033348,1.47426786692074,0.00488446364831862,0.00488446364831862,1,883,"tags=33%, list=3%, signal=32%","Dlx1"
"BP","GO:0021898","commitment of multipotent stem cells to neuronal lineage in forebrain",3,0.969285218033348,1.47426786692074,0.00488446364831862,0.00488446364831862,1,883,"tags=33%, list=3%, signal=32%","Dlx1"
"BP","GO:0048548","regulation of pinocytosis",11,-0.81904690994868,-1.7545600217442,0.0049616599007668,0.0049616599007668,1,59,"tags=36%, list=0%, signal=36%","Cav1/Nr1h3/Appl1/Prom2"
"BP","GO:0051310","metaphase plate congression",57,0.552196650846961,1.61933079776504,0.005,0.005,1,5308,"tags=28%, list=18%, signal=23%","Meioc/Cenpe/Ccnb1/Nuf2/Psrc1/Kif14/Cdca5/Fam83d/Kif2c/Kif22/Cdca8/Cenpf/Cenpq/Spag5/Cdt1/Ankrd53"
"BP","GO:0030104","water homeostasis",48,-0.589279751277825,-1.74277810982722,0.00514499532273152,0.00514499532273152,1,3432,"tags=27%, list=12%, signal=24%","Grhl3/Sct/Tmprss13/Atp6v1b1/Kdf1/Flg/Fshr/Hrnr/Aqp3/Cyp26b1/Cdh1/Tfap2b/Krt1"
"BP","GO:0046415","urate metabolic process",12,0.79455137714312,1.68762454058798,0.00538020086083214,0.00538020086083214,1,2027,"tags=33%, list=7%, signal=31%","Slc17a3/Gckr/Uox/Slc22a12"
"BP","GO:0050931","pigment cell differentiation",39,-0.610341522157077,-1.73256365924868,0.0055363321799308,0.0055363321799308,1,5570,"tags=49%, list=19%, signal=39%","Gnaq/Myo5a/Sod2/Rab32/Mitf/Mreg/Ap1g1/Adamts9/Hps1/Mlph/Rab38/Kit/Rab27a/Edn3/Oca2/Cited1/Sox10/Slc24a5/Tyrp1"
"BP","GO:0051302","regulation of cell division",147,0.43623766721511,1.46642760266368,0.00561148704406668,0.00561148704406668,1,4393,"tags=20%, list=15%, signal=17%","Ereg/Thbs4/Il1a/Cdc6/Kif18b/Cxcr5/Kif14/Ect2/Htr2b/Cit/Plk1/Prok1/E2f8/Aspm/Fgf9/Mpl/Nap1l2/Incenp/Sfrp2/Tgfa/Kif20a/Kif23/Fsd1/Prc1/Cdc25b/Opn1mw/E2f7/Sox17/Racgap1/Il1b"
"BP","GO:0043588","skin development",234,-0.380896986228504,-1.40020629814102,0.00570032573289902,0.00570032573289902,1,4522,"tags=17%, list=16%, signal=14%","Vdr/Prss8/Alox8/Krt10/Comp/Lor/Wnt10b/Scel/Asprv1/Pax6/Grhl3/Edar/Shh/Tmprss13/Dkk1/Exph5/Celsr1/Foxq1/Kdf1/Sprr1a/Slitrk5/Fermt1/Dsp/Sostdc1/Pou3f1/Flg/Sox21/Tnfrsf19/Hrnr/Pou2f3/Krt6a/Lelp1/Cyp26b1/Wnt10a/Tfap2a/Barx2/Tfap2b/Krt17/Krt1"
"BP","GO:0042742","defense response to bacterium",201,-0.394102861798224,-1.42509949036602,0.00579099763095551,0.00579099763095551,1,1783,"tags=10%, list=6%, signal=10%","Ifng/H2bc7/Defb2/Ltf/Cd4/Defb39/Tnfsf8/Krt6a/Defb42/Hamp/Klk7/Defb12/Defb11/Spink5/AY761185/Spag11a/Defb43/Defb37/Muc5b/Wfdc15b/Defb30"
"BP","GO:0034756","regulation of iron ion transport",9,-0.849259588798936,-1.73411026470543,0.00584400988986289,0.00584400988986289,1,2402,"tags=33%, list=8%, signal=31%","Hamp2/Ifng/Hamp"
"BP","GO:0060594","mammary gland specification",4,-0.944470392250435,-1.57827900490805,0.00610953523892647,0.00610953523892647,1,61,"tags=75%, list=0%, signal=75%","Fgfr2/Fgf10/Pax3"
"BP","GO:0048730","epidermis morphogenesis",32,-0.623154679092598,-1.70385625272356,0.0066529020417527,0.0066529020417527,1,3080,"tags=19%, list=11%, signal=17%","Shh/Foxq1/Sostdc1/Wnt10a/Tfap2a/Krt17"
"BP","GO:0018958","phenol-containing compound metabolic process",98,-0.471941254376956,-1.56133140580317,0.00668813475352985,0.00668813475352985,1,1764,"tags=17%, list=6%, signal=16%","Hand2/Dao/Pax8/Duoxa2/Oca2/Dio1/Tyr/Cited1/Dct/Rtl4/Slc24a5/Gcnt4/Sult1b1/Slc45a2/Pmel/Tyrp1/Mc1r"
"MF","GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed",20,0.702844682205297,1.68205108189767,0.00674237047551455,0.00674237047551455,1,3041,"tags=35%, list=10%, signal=31%","Dnah7a/Dnah10/Dnah14/Dnah6/Dnah8/Kifc1/Dnah2"
"BP","GO:0030318","melanocyte differentiation",29,-0.647185318088868,-1.7294564981172,0.00686655985351339,0.00686655985351339,1,5570,"tags=38%, list=19%, signal=31%","Adamts9/Hps1/Mlph/Kit/Rab27a/Edn3/Oca2/Cited1/Sox10/Slc24a5/Tyrp1"
"CC","GO:0022625","cytosolic large ribosomal subunit",58,-0.543919074127093,-1.66300865155087,0.00688836104513064,0.00688836104513064,1,11312,"tags=74%, list=39%, signal=45%","Rpl7/Rpl38/Rpl8/Rps12/Rpl17/Rpl39/Rpl28/Rpl24/Mrpl1/Rpl18/Rpl13a/Rpl27a/Rpl21/Rpl26/Rpl29/Rpl10a/Rpl19/Rpl9/Rpl7l1/Rpl4/Rpl3/Rpl27/Rpl32/Rpl23a/Rpl30/Rpl14/Rplp2/Rpl7a/Rpl35/Rpl23/Rsl24d1/Rpl6/Rpl11/Rpl15/Rpl13/Rpl5/Zcchc17/Rpl31/Surf6/Rpl22l1/Rpl10l/Rpl3l/Rpl39l"
"MF","GO:1990939","ATP-dependent microtubule motor activity",46,0.578948914271688,1.63781019441832,0.00712423979148566,0.00712423979148566,1,6941,"tags=41%, list=24%, signal=31%","Dnah7a/Dnah10/Dnah14/Dnah6/Dnah8/Dync1i1/Kif18b/Kif14/BC048507/Kifc1/Dnah2/Kif11/Kif17/Kif1a/Dnah7b/Kif5a/Kif20b/Stard9/Wdr63"
"BP","GO:0046929","negative regulation of neurotransmitter secretion",11,-0.795865286831684,-1.70490041291573,0.0072169598556608,0.0072169598556608,1,25,"tags=18%, list=0%, signal=18%","Fmr1/Syt4"
"BP","GO:1903047","mitotic cell cycle process",633,0.327892179699982,1.25933935345017,0.00725900116144019,0.00725900116144019,1,8981,"tags=28%, list=31%, signal=20%","Misp/Stk33/Ereg/Eme1/Il1a/Sgo1/Cenpe/Ccnb1/Cdc6/Sapcd2/Kif18b/Clspn/Nuf2/Ccna1/Spdya/Psrc1/Kif14/Ect2/Cdca5/Cit/Kntc1/Plk1/Cdc20/Cdk1/Cenpa/Mir26a-1/Nusap1/Ccna2/Kifc1/Kif2c/Fbxo5/Mki67/Top2a/Cep55/Ncaph/Kif11/Ccnb2/Birc5/Gen1/Stmn1/Klhdc8b/Mybl2/Bub1/Incenp/Knstrn/Foxm1/Tgfa/Myb/Kif20a/Kif22/Iqgap3/Espl1/Rad51c/Ccsap/Kif4/Kif23/Fsd1/Cdca8/D7Ertd443e/Cdc25b/Ckap2/E2f7/Dynlt1b/Rad9b/Cenpf/Racgap1/Cyp1a1/Fgfr3/Brsk2/Il1b/Stox1/Cks2/Pole/Fbxl7/Spag5/Lmnb1/Aif1/Tfap4/Zwilch/Ube2c/Cdt1/Lig1/Rad51/Ankrd53/Ubd/Hus1b/Brsk1/Aurka/Smc2/Plk2/Bora/Ttk/Stil/Ncapg/Aurkb/Tpx2/Mastl/Nsl1/Kif20b/Nek2/Terf1/Cdk5rap2/Gjc2/Spc25/Cacnb4/Chek2/Id4/Wee1/Tcf19/Ush1c/Pdpn/Eml1/Chek1/Dynlt1b/Ndc80/Gpsm2/Inhba/Anln/Cradd/Smc4/Mcm6/Haspin/Ier3/Nabp1/Chfr/Spdl1/Brca1/Btc/Prmt2/Bub1b/Bmp4/Mad2l1/Skp2/Ctc1/Donson/Mus81/Atad5/Zfp365/Mcm4/Ezh2/Zfp36l1/Ptpn6/Pogz/Igf2/Hyal1/Ncapd2/Id2/Tacc3/Tcf3/Dbf4/Zfp36l2/Daxx/Mtbp/Ccnf/Hinfp/Nasp/Dscc1/Reep4/Anapc15/Acvr1b/Cdkn2d/Ncapd3/Sox4/Bid/Taok2/Rbl1/Lzts1/E2f1/Foxo4/Rhou/Cntrob/Kifc5b/Smc1a/Tom1l2/Ppp1r10/Efhc1/Fbxo31/Insc"
"MF","GO:0004457","lactate dehydrogenase activity",6,-0.894986974168329,-1.64148067956874,0.0075521990226566,0.0075521990226566,1,390,"tags=33%, list=1%, signal=33%","Ldha/Ldhal6b"
"BP","GO:0060179","male mating behavior",10,-0.816263300520249,-1.71105253131221,0.00764560377782775,0.00764560377782775,1,148,"tags=30%, list=1%, signal=30%","Hdac2/Grin1/Trpc2"
"MF","GO:0001601","peptide YY receptor activity",3,-0.963572455531873,-1.50868008646417,0.007693951699081,0.007693951699081,1,982,"tags=100%, list=3%, signal=97%","Npy6r/Npy4r"
"MF","GO:0001602","pancreatic polypeptide receptor activity",3,-0.963572455531873,-1.50868008646417,0.007693951699081,0.007693951699081,1,982,"tags=100%, list=3%, signal=97%","Npy6r/Npy4r"
"CC","GO:0072686","mitotic spindle",106,0.463435697243582,1.4963476882634,0.00788458312363697,0.00788458312363697,1,7633,"tags=30%, list=26%, signal=22%","Misp/Cenpe/Kif18b/Mak/Ect2/Cdk1/Aspm/Nusap1/Ska1/Fam83d/Kifc1/Dcdc2a/Kif11/Ckap2l/Knstrn/Kif22/Espl1/Ccsap/Kif23/Racgap1/Spag5/Aurka/Aurkb/Tpx2/Slc34a1/Kif20b/Cdk5rap2/Eml1/Gpsm2/Yeats2/Agbl5/Mad2l1"
"BP","GO:0071603","endothelial cell-cell adhesion",3,0.958806753070906,1.45833028332679,0.0080781514183731,0.0080781514183731,1,346,"tags=33%, list=1%, signal=33%","Thbs4"
"CC","GO:0036457","keratohyalin granule",3,-0.960941809156095,-1.50456124332073,0.00812139346014106,0.00812139346014106,1,1136,"tags=100%, list=4%, signal=96%","Flg/Hrnr"
"BP","GO:0048753","pigment granule organization",18,-0.707989580853528,-1.69888783162218,0.00816141464520517,0.00816141464520517,1,109,"tags=33%, list=0%, signal=33%","Lyst/Hps1/Rab38/Gpr143/Pmel/Tyrp1"
"BP","GO:0033561","regulation of water loss via skin",27,-0.643211332231521,-1.68854720489165,0.00822105503539621,0.00822105503539621,1,3432,"tags=30%, list=12%, signal=26%","Grhl3/Tmprss13/Kdf1/Flg/Hrnr/Cyp26b1/Cdh1/Krt1"
"BP","GO:0015739","sialic acid transport",5,0.900194646577707,1.54427220379319,0.00822518735148967,0.00822518735148967,1,2071,"tags=60%, list=7%, signal=56%","Slc17a3/Slc17a4/Slc17a2"
"BP","GO:0000819","sister chromatid segregation",175,0.412584298172456,1.41828318776224,0.00826446280991736,0.00826446280991736,1,8623,"tags=35%, list=30%, signal=25%","Sgo1/Mapk15/Hormad2/Cenpe/Ccnb1/Cdc6/Kif18b/Nuf2/Psrc1/Kif14/Cdca5/Cit/Plk1/Cdc20/Sgo2a/Nusap1/Kif2c/Fbxo5/Top2a/Ncaph/Birc5/Gen1/Bub1/Incenp/Knstrn/Mos/Kif22/Espl1/Rad51c/Kif4/Kif23/Cdca8/Racgap1/Stag3/Spag5/Cdt1/Ankrd53/Smc2/Ttk/Ncapg/Aurkb/Nsl1/Nek2/Terf1/Cdk5rap2/Ndc80/Smc4/Haspin/Spdl1/Bub1b/Mad2l1/Fen1/Pogz/Hdac8/Ncapd2/Tacc3/Esco2/Dscc1/Anapc15/Ncapd3/Lrrk1"
"BP","GO:0099576","regulation of protein catabolic process at postsynapse, modulating synaptic transmission",6,-0.888224359937818,-1.62907748161932,0.00844069302532208,0.00844069302532208,1,320,"tags=83%, list=1%, signal=82%","Usp8/Vhl/Nedd4/Egln1/Cdh1"
"MF","GO:0070330","aromatase activity",27,0.651557183727332,1.65979282143213,0.008536368486573,0.008536368486573,1,5225,"tags=52%, list=18%, signal=43%","Cyp2c37/Cyp3a11/Cyp2d26/Cyp4a12a/Cyp3a25/Cyp3a13/Cyp2c40/Cyp2c29/Cyp2d9/Cyp2c54/Cyp2b9/Cyp1a1/Cyp2c38/Cyp2d10"
"BP","GO:0090037","positive regulation of protein kinase C signaling",11,-0.7908657633429,-1.69419044754666,0.0085701398285972,0.0085701398285972,1,1828,"tags=27%, list=6%, signal=26%","Wnt11/Adgrv1/Mc1r"
"BP","GO:0050891","multicellular organismal water homeostasis",43,-0.5763024910491,-1.67174253674427,0.00864890135577373,0.00864890135577373,1,3432,"tags=26%, list=12%, signal=23%","Grhl3/Tmprss13/Atp6v1b1/Kdf1/Flg/Hrnr/Aqp3/Cyp26b1/Cdh1/Tfap2b/Krt1"
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore",6,0.878278555124183,1.57427978330113,0.00890909090909091,0.00890909090909091,1,1339,"tags=33%, list=5%, signal=32%","Cenpe/Ccnb1"
"BP","GO:0032438","melanosome organization",17,-0.710868881796063,-1.68452499008392,0.00947867298578199,0.00947867298578199,1,109,"tags=35%, list=0%, signal=35%","Lyst/Hps1/Rab38/Gpr143/Pmel/Tyrp1"
"BP","GO:0051983","regulation of chromosome segregation",101,0.461707043052682,1.48232986594689,0.00955894683883951,0.00955894683883951,1,8155,"tags=34%, list=28%, signal=24%","Mapk15/Cenpe/Ccnb1/Cdc6/Ect2/Cdca5/Cit/Plk1/Sgo2a/Kif2c/Fbxo5/Mki67/Birc5/Gen1/Bub1/Knstrn/Mos/Racgap1/Spag5/Cdt1/Ttk/Aurkb/Nek2/Terf1/Cdk5rap2/Chtf18/Ndc80/Spdl1/Bub1b/Mad2l1/Fen1/Hdac8/Ccdc36/Tacc3"
"MF","GO:0008017","microtubule binding",233,0.383557925370472,1.35869943612139,0.00966260098210043,0.00966260098210043,1,8038,"tags=29%, list=28%, signal=21%","Kif6/Dpysl5/Klc3/Map6d1/S100a9/Cenpe/Jakmip1/Dync1i1/Kif28/Kif18b/Psrc1/Kif14/Snca/Mx2/Trim46/Plk1/Nusap1/Ska1/Fam83d/Kifc1/Kif2c/Spef1/Kif11/Birc5/Capn6/Neil2/Fes/Kif17/Rp1/Kif26a/Kif20a/Gli1/Kif22/Ccsap/Kif4/Kif23/Fsd1/Prc1/Gas2l2/Racgap1/Spag5/Kif1a/Ccdc88c/Kif5a/Ccdc187/Kif20b/Terf1/Cdk5rap2/Mx1/Sybu/Stard9/Kif9/Fcho1/Hdgfl3/Kif27/Eml1/Kif24/Casc1/Dysf/Haus4/Gas2l3/Kif3c/Kifc2/Map1b/Kif5c/Ndrg1/Cep295nl"
"BP","GO:0032467","positive regulation of cytokinesis",28,0.636906015817964,1.63305383206117,0.00980566945979676,0.00980566945979676,1,6762,"tags=43%, list=23%, signal=33%","Cdc6/Cxcr5/Kif14/Ect2/Cit/Kif23/Cdc25b/Opn1mw/Racgap1/Aurkb/Kif20b/Cenpv"
"CC","GO:0030670","phagocytic vesicle membrane",12,0.769505984889105,1.63442820890645,0.00986370157819225,0.00986370157819225,1,28,"tags=8%, list=0%, signal=8%","Dmbt1"
"MF","GO:0015136","sialic acid transmembrane transporter activity",8,0.827743789138846,1.59169197078779,0.00992600613607652,0.00992600613607652,1,2071,"tags=38%, list=7%, signal=35%","Slc17a3/Slc17a4/Slc17a2"
"BP","GO:0003137","Notch signaling pathway involved in heart induction",5,0.893826621125653,1.53334793898442,0.010235788704076,0.010235788704076,1,1148,"tags=40%, list=4%, signal=38%","Robo2/Mesp1"
"BP","GO:0035480","regulation of Notch signaling pathway involved in heart induction",5,0.893826621125653,1.53334793898442,0.010235788704076,0.010235788704076,1,1148,"tags=40%, list=4%, signal=38%","Robo2/Mesp1"
"BP","GO:0035481","positive regulation of Notch signaling pathway involved in heart induction",5,0.893826621125653,1.53334793898442,0.010235788704076,0.010235788704076,1,1148,"tags=40%, list=4%, signal=38%","Robo2/Mesp1"
"BP","GO:0034759","regulation of iron ion transmembrane transport",6,-0.880762731840487,-1.61539223399739,0.0104398045313194,0.0104398045313194,1,2402,"tags=50%, list=8%, signal=46%","Hamp2/Ifng/Hamp"
"BP","GO:0015747","urate transport",6,0.868797221799351,1.55728486604516,0.0107272727272727,0.0107272727272727,1,2027,"tags=50%, list=7%, signal=47%","Slc17a3/Slc22a13/Slc22a12"
"BP","GO:0071492","cellular response to UV-A",3,0.952857214733977,1.44928112727864,0.01089611121548,0.01089611121548,1,203,"tags=33%, list=1%, signal=33%","Gdf1"
"MF","GO:0045503","dynein light chain binding",29,0.628251138754943,1.62605152159164,0.0110065684360021,0.0110065684360021,1,3041,"tags=24%, list=10%, signal=22%","Dnah7a/Dnah10/Dnah14/Dnah6/Dnah8/Dync1i1/Dnah2"
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",133,0.428658339322163,1.42866678173972,0.0110597556949488,0.0110597556949488,1,7065,"tags=27%, list=24%, signal=21%","Misp/Cenpe/Ccnb1/Sapcd2/Nuf2/Psrc1/Plk1/Cdc20/Cenpa/Nusap1/Kifc1/Kif11/Birc5/Stmn1/Mybl2/Ccsap/Kif4/Kif23/Fsd1/Dynlt1b/Racgap1/Ankrd53/Aurka/Plk2/Bora/Stil/Aurkb/Tpx2/Nek2/Cdk5rap2/Spc25/Chek2/Eml1/Dynlt1b/Ndc80/Gpsm2"
"BP","GO:0032788","saturated monocarboxylic acid metabolic process",3,-0.956217563430442,-1.49716441975138,0.0111134857875614,0.0111134857875614,1,1051,"tags=67%, list=4%, signal=64%","Acot4/Acot5"
"BP","GO:0032789","unsaturated monocarboxylic acid metabolic process",3,-0.956217563430442,-1.49716441975138,0.0111134857875614,0.0111134857875614,1,1051,"tags=67%, list=4%, signal=64%","Acot4/Acot5"
"BP","GO:2000828","regulation of parathyroid hormone secretion",3,-0.95579251097501,-1.49649890864059,0.0113272066680915,0.0113272066680915,1,641,"tags=67%, list=2%, signal=65%","Fgfr1/Fgfr4"
"BP","GO:0007619","courtship behavior",5,-0.901056596301735,-1.58359922848235,0.0114764952549106,0.0114764952549106,1,77,"tags=40%, list=0%, signal=40%","Thra/Trpc2"
"CC","GO:0005819","spindle",270,0.369415507015268,1.32990822068361,0.011671335200747,0.011671335200747,1,7633,"tags=26%, list=26%, signal=19%","Misp/Sgo1/Mapk15/Cenpe/Ccnb1/Cdc6/Dync1i1/Umod/Kif18b/Psrc1/Kif14/Mak/Ect2/Kntc1/Plk1/Cdk1/Aspm/Nusap1/Ska1/Fam83d/Kifc1/Dcdc2a/Fbxo5/Rsph1/Kif11/Birc5/Ckap2l/Incenp/Knstrn/Capn6/Neil2/Kif20a/Kif22/Espl1/Ccsap/Kif23/Prc1/Cdca8/Cdc25b/Ska3/Cenpf/Racgap1/Spag5/Aunip/Ankrd53/Aurka/Plk2/Bora/Ttk/Aurkb/Tpx2/Slc34a1/Kif20b/Nek2/Terf1/Cdk5rap2/Cenpv/Eml1/Dlgap5/Fbf1/Gpsm2/Poc1b/E4f1/Haspin/Yeats2/Spdl1/Agbl5/Bub1b/Mad2l1"
"BP","GO:0060592","mammary gland formation",8,-0.828682802040277,-1.6414761308695,0.0118807442277516,0.0118807442277516,1,61,"tags=38%, list=0%, signal=37%","Fgf10/Tbx3/Pax3"
"MF","GO:0072345","NAADP-sensitive calcium-release channel activity",5,-0.899381981623946,-1.58065610757004,0.011917898918561,0.011917898918561,1,57,"tags=40%, list=0%, signal=40%","Tpcn2/Mcoln3"
"BP","GO:0032543","mitochondrial translation",75,-0.486937121686682,-1.54278865685393,0.0119453924914676,0.0119453924914676,1,10160,"tags=69%, list=35%, signal=45%","Mterf3/Ears2/Trmt10c/Noa1/Aars2/Mrps2/Iars2/Mrpl57/Hars/Mrps18a/Mrpl16/Mpv17l2/Gfm2/Mrps11/C1qbp/Mrps25/Mrpl2/Mrpl43/Coa3/Tufm/Mtif2/Mrpl51/Mrpl58/Mrps34/Uqcc2/Mrps17/Trub2/Gatc/Gfm1/Mrps15/Malsu1/Gars/Mrps18b/Mtg2/Mrpl47/Chchd1/Ptcd3/Fastkd3/Mtg1/Lrpprc/Mrps16/Fastkd2/Dars2/Mrps35/Qrsl1/Yars2/Tsfm/Gatb/Cdk5rap1/Uqcc1/Mief1/Mtrf1l"
"MF","GO:0010997","anaphase-promoting complex binding",7,0.840786521195266,1.56200151958277,0.0119978185784403,0.0119978185784403,1,2912,"tags=57%, list=10%, signal=51%","Clspn/Plk1/Cdc20/Fbxo5"
"BP","GO:0033059","cellular pigmentation",41,-0.563763077445003,-1.62110543920535,0.0120147874306839,0.0120147874306839,1,6938,"tags=37%, list=24%, signal=28%","Rab32/Rab1a/Bloc1s4/Myo7a/Mreg/Ap1g1/Lyst/Hps1/Mlph/Rab38/Rab27a/Gpr143/Rab17/Pmel/Tyrp1"
"BP","GO:0072672","neutrophil extravasation",15,0.723493344742738,1.61868142252834,0.0124444444444444,0.0124444444444444,1,5402,"tags=53%, list=19%, signal=43%","Il1a/Cd177/Prtn3/Jaml/Ptger4/Trem1/Trem3/Pecam1"
"BP","GO:0045861","negative regulation of proteolysis",306,-0.348938270995529,-1.31779703331712,0.0127226463104326,0.0127226463104326,1,2617,"tags=9%, list=9%, signal=8%","Spink12/Serpina3f/Wfikkn1/Cst7/Serpina1e/Serpinb6c/Il10/Serpinb6e/Serpina3a/Serpina12/Pbp2/Ltf/Rag1/Wfdc6b/Pcsk1n/Eppin/Cdh1/Wfdc8/Spink10/Serpinb7/Spink5/Stfa1/Serpina16/Spink8/Wfdc13/Serpina1f/Spink11"
"BP","GO:0051984","positive regulation of chromosome segregation",28,0.623306222204869,1.59818338881911,0.0128365127473703,0.0128365127473703,1,2440,"tags=18%, list=8%, signal=16%","Mapk15/Cenpe/Ccnb1/Cdc6/Sgo2a"
"BP","GO:0050853","B cell receptor signaling pathway",46,0.550605740556981,1.55762913231112,0.012858384013901,0.012858384013901,1,9994,"tags=57%, list=34%, signal=37%","Ctla4/Fcrl5/Blk/Cd19/Cd79a/Lck/Cd22/Ms4a1/Cd79b/Lime1/Cd300a/Btk/Rftn1/Ptpn6/Klhl6/Lat2/Lyn/Prkcb/Vav3/Gcsam/Tec/Nfatc2/Nckap1l/Ptprc/Cd38/Plcl2"
"BP","GO:0031424","keratinization",18,-0.68552359833397,-1.64497858583652,0.0129222398549082,0.0129222398549082,1,2032,"tags=28%, list=7%, signal=26%","Sprr1a/Hrnr/Krt6a/Cyp26b1/Krt17"
"BP","GO:0060819","inactivation of X chromosome by genetic imprinting",4,-0.926838601987686,-1.54881499564003,0.013091861226271,0.013091861226271,1,839,"tags=50%, list=3%, signal=49%","Pcgf5/Xist"
"CC","GO:0098800","inner mitochondrial membrane protein complex",125,-0.422366285928323,-1.44208321408292,0.0131246845027764,0.0131246845027764,1,11570,"tags=68%, list=40%, signal=41%","Ndufa7/Uqcrc1/Ndufa11/Apool/Atp5d/Ndufs7/Ndufb4/Ndufb8/Ndufc1/Ndufs5/Ndufc2/Uqcrfs1/Ndufs3/Afg3l2/Ndufb2/Atp5b/Ndufa4/Atp5h/Ndufs4/Smdt1/Agk/Sdhc/Afg3l1/Ndufa9/Uqcrh/Atp5l/Timm17b/Micu1/Sdha/Timm29/Ndufb7/Dnajc11/ND3/Romo1/Ndufs2/Ndufa13/Ndufb9/Atp5c1/Timm10b/Ndufaf1/Ndufa12/Dnajc15/Ndufv3/Timm21/Uqcrb/Sdhd/Ndufs1/Atp5j/Atp5g2/Atp5k/Atp5mpl/Grpel2/Sdhb/Atp5a1/Atp5o/Micos13/Ndufv2/Atp5g3/Atp5md/Cyc1/Ndufb1-ps/Ndufb10/Grpel1/AA467197/Ndufab1/Ndufa8/Ndufa10/Cox5a/Atp5pb/Timm50/Ndufb6/Uqcrc2/Dnajc19/Immp2l/Immp1l/Chchd6/Apoo/Immt/Timm22/Chchd3/Timm10b/Timm23/Mcub/Timm17a/Dmac2"
"MF","GO:0086080","protein binding involved in heterotypic cell-cell adhesion",9,0.79597331784683,1.58007578640881,0.0131460471817036,0.0131460471817036,1,4164,"tags=33%, list=14%, signal=29%","Gldn/Nrcam/Cxadr"
"MF","GO:0070401","NADP+ binding",3,0.948983593465496,1.44338940907383,0.0133383430396393,0.0133383430396393,1,51,"tags=33%, list=0%, signal=33%","Akr1c21"
"MF","GO:0042289","MHC class II protein binding",8,-0.822854520312953,-1.62993132106311,0.0134498991257566,0.0134498991257566,1,832,"tags=25%, list=3%, signal=24%","Cd4/Krt17"
"BP","GO:0051385","response to mineralocorticoid",9,-0.81041894887879,-1.65480123686329,0.0134861766689144,0.0134861766689144,1,4238,"tags=67%, list=15%, signal=57%","Hsd3b3/Htr7/Hsd3b1/Hsd3b5/Npas4/Hsd3b4"
