"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0046394","carboxylic acid biosynthetic process",273,-0.402451137543596,-1.47792602042177,0.00177130486124779,0.00177130486124779,0.147362277385841,2805,"tags=12%, list=10%, signal=11%","Has2/Ass1/Bcat1/Elovl4/Sphk1/Ido1/Alox8/Il1b/Prox1/Lipc/Malrd1/Baat/Pklr/Akr1d1/Kynu/Apoa5/Elovl2/Hnf4a/Fgfr4/Pah/Elovl3/Ptgds/Pla2g5/Aldh8a1/Gulo/Acsm1/Agxt/Bhmt/Apoa4/Cps1/Slc27a2/Otc/Rgn"
"BP","GO:0090303","positive regulation of wound healing",52,-0.622448943283528,-1.83286076325113,0.00181050090525045,0.00181050090525045,0.149762456836116,2548,"tags=21%, list=9%, signal=19%","Capn3/Duox1/Ccl2/F12/Serpine1/Cpb2/Serpinf2/Apoh/F2/Plg/Hrg"
"BP","GO:0071827","plasma lipoprotein particle organization",33,-0.694349035278369,-1.87230640804878,0.00183561085049969,0.00183561085049969,0.150615324715009,3438,"tags=30%, list=12%, signal=27%","Mpo/Pla2g2e/Lipc/Ces1g/Apoa5/Pla2g5/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0018206","peptidyl-methionine modification",11,-0.853427334856273,-1.80113840792345,0.00184162062615101,0.00184162062615101,0.150615324715009,373,"tags=45%, list=1%, signal=45%","Naa30/Naa25/Naa15/Apoa2/Apoa1"
"CC","GO:0031012","extracellular matrix",429,-0.369890704367173,-1.40887014339724,0.00195427008012507,0.00195427008012507,0.158531768950322,2978,"tags=12%, list=10%, signal=11%","Tinag/Col6a3/Col17a1/Ache/Olfml2a/Col6a1/Kng2/Adamts8/Reln/Thbs4/Ccn2/Col6a2/Alb/Mmrn1/Col9a3/Lrrc3b/Lrrc15/Rell2/Serpinc1/Col12a1/Lrrtm3/Tnr/Emilin3/Cpn2/Ncan/Frem2/Adamts17/Dmp1/Zp3/Hapln4/Adamtsl2/Tgm3/Ihh/Lad1/Serpine1/Serpinf2/Ndnf/Acan/Hapln1/Itih3/Ahsg/Itih1/Mbl2/Fgg/F2/Ambp/Fgb/Plg/Pzp/Kng1/Hrg/Fga/Krt1"
"BP","GO:0043488","regulation of mRNA stability",96,0.484541170200268,1.58182156066269,0.00200722601364914,0.00200722601364914,0.158531768950322,194,"tags=5%, list=1%, signal=5%","Trim71/Dazl/Meioc/Igf2bp1/Scgb1a1"
"BP","GO:0006694","steroid biosynthetic process",143,-0.470474613922989,-1.60775048592838,0.00201572263656521,0.00201572263656521,0.158531768950322,3636,"tags=19%, list=13%, signal=17%","Hsd3b1/Dhh/Bmp5/Ifng/Ch25h/Hsd17b2/Lep/Sec14l2/Il1b/Prox1/Hsd3b4/Malrd1/Baat/Gfi1/Cyp11a1/Akr1d1/Cyb5r2/Apoa5/Fgfr4/Dkkl1/Apoa1/Apoa4/Apob/Akr1c6/Slc27a2/Hsd3b5/Hsd3b3"
"BP","GO:0048515","spermatid differentiation",171,0.426134156356891,1.50084782536776,0.00201612903225806,0.00201612903225806,0.158531768950322,2865,"tags=18%, list=10%, signal=16%","Ddx25/Taf7l/Sycp1/Xlr5a/Sox3/Meioc/Adad1/Xlr5c/Xlr5b/Tdrd5/Mei1/Ccdc63/Dmrtc2/Gm773/Klhl10/Cftr/Gm1140/1700013H16Rik/Pacrg/Rsph1/Cfap44/Dmc1/Zmynd15/Ccdc136/Tssk1/Slc26a3/Ccnb1ip1/Slc26a8/Chd5/Osbp2"
"MF","GO:0005324","long-chain fatty acid transporter activity",13,-0.822159305265823,-1.80570671607335,0.00203417412530513,0.00203417412530513,0.158531768950322,330,"tags=46%, list=1%, signal=46%","Slc27a6/Slc27a5/Slc27a4/Fabp2/Fabp1/Slc27a2"
"MF","GO:0031210","phosphatidylcholine binding",23,-0.743104197766701,-1.86054936412377,0.00203748981255094,0.00203748981255094,0.158531768950322,1580,"tags=22%, list=5%, signal=21%","Serpina5/Apoa5/Apoa2/Apoa4/Aldob"
"MF","GO:0050997","quaternary ammonium group binding",23,-0.743104197766701,-1.86054936412377,0.00203748981255094,0.00203748981255094,0.158531768950322,1580,"tags=22%, list=5%, signal=21%","Serpina5/Apoa5/Apoa2/Apoa4/Aldob"
"MF","GO:0120020","cholesterol transfer activity",20,-0.767709276177946,-1.86031896501907,0.00205086136177194,0.00205086136177194,0.158531768950322,913,"tags=25%, list=3%, signal=24%","Apoa5/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0034367","protein-containing complex remodeling",21,-0.768186710182847,-1.87771189616877,0.00205170291341814,0.00205170291341814,0.158531768950322,3438,"tags=43%, list=12%, signal=38%","Mpo/Pla2g2e/Lipc/Apoa5/Pla2g5/Apoa2/Apoa1/Apoa4/Apob"
"MF","GO:0120015","sterol transfer activity",21,-0.766873124646475,-1.87450104240681,0.00205170291341814,0.00205170291341814,0.158531768950322,913,"tags=24%, list=3%, signal=23%","Apoa5/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0010873","positive regulation of cholesterol esterification",9,-0.881588878803243,-1.76536578289419,0.00205888408482602,0.00205888408482602,0.158531768950322,913,"tags=44%, list=3%, signal=43%","Apoa5/Apoa2/Apoa1/Apoa4"
"BP","GO:0032196","transposition",22,0.739109972639699,1.82674239080973,0.00215475024485798,0.00215475024485798,0.165035507475839,2621,"tags=45%, list=9%, signal=41%","Piwil4/Tex19.1/Ddx4/L1td1/Morc1/Pgbd5/Tdrd9/Zfp457/Btbd18/Piwil2"
"MF","GO:0015485","cholesterol binding",46,-0.625590200465779,-1.80232513570469,0.00220927897168106,0.00220927897168106,0.165101729894434,1103,"tags=15%, list=4%, signal=15%","Cyp11a1/Apoa5/Crp/Apoa2/Apoa1/Apoa4/Prom2"
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",133,-0.479821098726676,-1.62637155024378,0.00221061093247588,0.00221061093247588,0.165101729894434,8618,"tags=45%, list=30%, signal=32%","Ndel1/Rab11a/Dctn1/Arhgef10/Spast/Nde1/Dynlt1b/Spry1/Wrap73/Wdr62/Zfp207/Map4/Dynlt1b/Parp3/Golga2/Ccnb1/Kif3b/Chmp4c/Zw10/Nusap1/Kpnb1/Tubg1/Cep126/Gpsm2/Pafah1b1/Mybl2/Mcph1/Eya1/Plk1/Tacc3/Cdk5rap2/Mad2l1/Cdc20/Poc1a/Cenpa/Aurka/Kifc5b/Rcc1/Khdc3/Cep97/Kifc1/Aurkb/Nek2/Stmn1/Spdl1/Psrc1/Spc25/Racgap1/Aurkc/Kif4/Cenpe/Kif11/Ndc80/Sapcd2/Insc/Birc5/Nuf2/Kif23/Stil/Tpx2"
"BP","GO:0006958","complement activation, classical pathway",27,-0.718162175847417,-1.86450216630419,0.00223668157787719,0.00223668157787719,0.165101729894434,855,"tags=33%, list=3%, signal=32%","Hc/Mbl1/Crp/C4bp/Mbl2/Cfi/C8a/C8b/C9"
"CC","GO:0034364","high-density lipoprotein particle",22,-0.754077123751771,-1.86737982761604,0.00224627322850725,0.00224627322850725,0.165101729894434,1788,"tags=41%, list=6%, signal=38%","Lipc/Apoa5/Apoc4/Apoh/Apoa2/Apoa1/Saa4/Apoa4/Apob"
"MF","GO:0004771","sterol esterase activity",11,-0.847603633174605,-1.78884762188142,0.00225086965418457,0.00225086965418457,0.165101729894434,1572,"tags=64%, list=5%, signal=60%","Ces1g/Ces4a/Ces1c/Ces1b/Ces3a/Ces3b/Ces5a"
"BP","GO:0010872","regulation of cholesterol esterification",11,-0.846427970232204,-1.78636641276865,0.00225086965418457,0.00225086965418457,0.165101729894434,913,"tags=36%, list=3%, signal=35%","Apoa5/Apoa2/Apoa1/Apoa4"
"CC","GO:0001533","cornified envelope",20,-0.764031341960441,-1.85140656681153,0.00225594749794914,0.00225594749794914,0.165101729894434,1904,"tags=35%, list=7%, signal=33%","Dsp/Flg/Hrnr/Sprr1a/Tgm3/Lelp1/Krt1"
"CC","GO:0042470","melanosome",30,-0.704527796735374,-1.86375088747144,0.00225826319031,0.00225826319031,0.165101729894434,3528,"tags=30%, list=12%, signal=26%","Oca2/Rab17/Rab27a/Gpr143/Tyr/Dct/Mlana/Pmel/Tyrp1"
"CC","GO:0048770","pigment granule",30,-0.704527796735374,-1.86375088747144,0.00225826319031,0.00225826319031,0.165101729894434,3528,"tags=30%, list=12%, signal=26%","Oca2/Rab17/Rab27a/Gpr143/Tyr/Dct/Mlana/Pmel/Tyrp1"
"BP","GO:0090081","regulation of heart induction by regulation of canonical Wnt signaling pathway",3,0.983724219045959,1.50641961139986,0.00232378001549187,0.00232378001549187,0.168192751437074,283,"tags=33%, list=1%, signal=33%","Pou5f1"
"BP","GO:0100012","regulation of heart induction by canonical Wnt signaling pathway",3,0.983724219045959,1.50641961139986,0.00232378001549187,0.00232378001549187,0.168192751437074,283,"tags=33%, list=1%, signal=33%","Pou5f1"
"MF","GO:0016597","amino acid binding",67,-0.587094694919176,-1.80641444606544,0.00238521168753727,0.00238521168753727,0.171780210144082,3295,"tags=25%, list=11%, signal=23%","Gad2/Glrb/Ddah1/Nos2/Ass1/Dpys/Slc1a1/Ido1/Gpr143/Grik1/Gnmt/Pah/Grin3b/Agxt/Cps1/Otc/Mat1a"
"BP","GO:0055081","anion homeostasis",60,-0.593630344348965,-1.79359489584304,0.0024,0.0024,0.171989577905159,1894,"tags=18%, list=7%, signal=17%","Atp6v1b1/Stc1/Fasl/Slc34a2/Hnf4a/Fgfr4/Car12/Apoa1/Cps1/Otc/Tfap2b"
"CC","GO:0032994","protein-lipid complex",35,-0.675825529828152,-1.84620494914325,0.00245348599468411,0.00245348599468411,0.174956387860492,1788,"tags=26%, list=6%, signal=24%","Lipc/Apoa5/Apoc4/Apoh/Apoa2/Apoa1/Saa4/Apoa4/Apob"
"BP","GO:0001867","complement activation, lectin pathway",10,-0.846674577158687,-1.74623291653291,0.00265414454879543,0.00265414454879543,0.187418720590679,855,"tags=30%, list=3%, signal=29%","Mbl1/Mbl2/Krt1"
"BP","GO:0072674","multinuclear osteoclast differentiation",10,-0.845209238571243,-1.74321071349966,0.00265414454879543,0.00265414454879543,0.187418720590679,820,"tags=30%, list=3%, signal=29%","Sbno2/Oscar/Dcstamp"
"BP","GO:0042851","L-alanine metabolic process",3,-0.986269670840322,-1.52120088008952,0.00268706076891277,0.00268706076891277,0.188821970843579,229,"tags=67%, list=1%, signal=66%","Gpt2/Agxt"
"BP","GO:0090308","regulation of DNA methylation-dependent heterochromatin assembly",13,0.808155289280058,1.77126483339016,0.0027526543452615,0.0027526543452615,0.192496834762452,593,"tags=15%, list=2%, signal=15%","Pou5f1/Tet1"
"BP","GO:0044282","small molecule catabolic process",302,-0.3882210849939,-1.43817034632671,0.00276898734177215,0.00276898734177215,0.192662449490377,1357,"tags=7%, list=5%, signal=7%","Acoxl/Ftcd/Cubn/Akr1d1/Kynu/Cemip/Arg2/Ido2/Pah/Amdhd1/Hgd/Hmgcll1/Sult1b1/Agxt/Fabp1/Hao1/Uroc1/Aldob/Uox/Slc27a2/Otc/Mat1a"
"BP","GO:0009410","response to xenobiotic stimulus",201,-0.428058642670247,-1.52257257760423,0.00278164116828929,0.00278164116828929,0.192662449490377,1969,"tags=13%, list=7%, signal=13%","Cyp2c70/Htr1b/Cyp2j11/Cyp2b9/Ugt1a2/Baat/Gsta1/Cyp2d26/Adgrl3/Ddit4/Htr2a/Cyp2a12/Cyp2j13/Gm10639/Hnf4a/Cyp2d9/Sult1b1/Cyp1a2/Cyp2c54/Cyp2a5/Cyp2c67/Cyp2j5/Ugt2b1/Cyp2c29/Ugt1a5/Cyp2d10/Cyp2c50"
"BP","GO:0018149","peptide cross-linking",31,-0.696518650677481,-1.85713560804556,0.00285889319991832,0.00285889319991832,0.197061740341515,1904,"tags=23%, list=7%, signal=21%","Dsp/Sprr1a/Tgm3/Lelp1/Ndnf/Epb42/Krt1"
"BP","GO:0044273","sulfur compound catabolic process",21,-0.748206391887021,-1.82887314270429,0.00287238407878539,0.00287238407878539,0.197061740341515,2412,"tags=19%, list=8%, signal=17%","Ggt7/Hyal4/Agxt/Mat1a"
"BP","GO:0097105","presynaptic membrane assembly",8,0.868940764075186,1.6928028666896,0.00290416263310745,0.00290416263310745,0.198302107897188,1081,"tags=25%, list=4%, signal=24%","Nlgn1/Nlgn3"
"MF","GO:0048037","cofactor binding",505,-0.351803906725691,-1.35877287051845,0.00292112950340798,0.00292112950340798,0.198335436104318,2448,"tags=9%, list=8%, signal=8%","Alb/Ido1/Cyp8b1/Aox4/Cyp2c70/Cyp4f15/Cyp2j11/Cyp2b9/Gsta1/Cyp2d26/Birc5/Acoxl/Cyp11a1/Cubn/Cyp3a11/Cyb5r2/Kynu/Aox2/Cyp2a12/Cyp2j13/Acbd7/Hnf4a/Gnmt/Ido2/Pah/Cyp2d9/Iyd/Hpx/Cyp4a12a/Cyp1a2/Gulo/Cyp2c54/Cyp2a5/Agxt/Dmgdh/Hao1/Cyp3a25/Cyp2c67/Cyp2j5/Cyp2c29/Ambp/Cyp2d10/Cyp2c50"
"BP","GO:0035196","production of miRNAs involved in gene silencing by miRNA",45,0.601137065311125,1.72582730268538,0.00296442687747036,0.00296442687747036,0.198335436104318,2385,"tags=9%, list=8%, signal=8%","Trim71/Lin28a/Lin28b/Bmp4"
"BP","GO:0031050","dsRNA processing",47,0.596553470487691,1.72298873136368,0.00298329355608592,0.00298329355608592,0.198335436104318,2385,"tags=11%, list=8%, signal=10%","Trim71/Lin28a/Lin28b/Tert/Bmp4"
"BP","GO:0070918","production of small RNA involved in gene silencing by RNA",47,0.596553470487691,1.72298873136368,0.00298329355608592,0.00298329355608592,0.198335436104318,2385,"tags=11%, list=8%, signal=10%","Trim71/Lin28a/Lin28b/Tert/Bmp4"
"BP","GO:0042060","wound healing",345,-0.376691684411588,-1.40729485354985,0.00298388701014522,0.00298388701014522,0.198335436104318,2732,"tags=12%, list=9%, signal=11%","Rab27a/Nlrp6/Kng2/Capn3/F11/Mmrn1/Wnt10b/Serpinc1/Duox1/Fzd9/Celsr1/Dsp/Gata1/F13b/Ccl2/Adamts18/Gp1bb/Mpig6b/Serpina10/Krt6a/Hnf4a/Crp/F12/Serpine1/Cpb2/Serpinf2/Ndnf/Pou2f3/Apoh/Proc/F9/Fgg/F2/Fgb/Plg/Serpind1/C9/Kng1/Hrg/Fga"
"BP","GO:0009063","cellular amino acid catabolic process",89,-0.527654992191273,-1.69494890259253,0.0029868578255675,0.0029868578255675,0.198335436104318,3295,"tags=21%, list=11%, signal=19%","Gad2/Pipox/Ddah1/Tdh/Nos2/Bcat1/Ido1/Ftcd/Kynu/Arg2/Ido2/Pah/Amdhd1/Hgd/Hmgcll1/Agxt/Uroc1/Otc/Mat1a"
"CC","GO:0034358","plasma lipoprotein particle",33,-0.677804511449536,-1.82769423692303,0.00305935141749949,0.00305935141749949,0.201302395662454,1788,"tags=27%, list=6%, signal=26%","Lipc/Apoa5/Apoc4/Apoh/Apoa2/Apoa1/Saa4/Apoa4/Apob"
"CC","GO:1990777","lipoprotein particle",33,-0.677804511449536,-1.82769423692303,0.00305935141749949,0.00305935141749949,0.201302395662454,1788,"tags=27%, list=6%, signal=26%","Lipc/Apoa5/Apoc4/Apoh/Apoa2/Apoa1/Saa4/Apoa4/Apob"
"BP","GO:0051255","spindle midzone assembly",7,-0.896031047557964,-1.69177774322557,0.0030857848179387,0.0030857848179387,0.202122947446025,2960,"tags=71%, list=10%, signal=64%","Aurkb/Racgap1/Aurkc/Kif4/Kif23"
"BP","GO:0042364","water-soluble vitamin biosynthetic process",8,-0.876398751979686,-1.70429349364337,0.00310109572048791,0.00310109572048791,0.202210850394261,304,"tags=38%, list=1%, signal=37%","Pdxk/Gulo/Rgn"
"BP","GO:0016485","protein processing",205,-0.423556541961956,-1.5090286888329,0.003181547027242,0.003181547027242,0.20652647967256,2671,"tags=10%, list=9%, signal=9%","Fmr1/F11/Cntn2/Cpn1/Asprv1/Tnp2/Ren1/Ihh/Ece2/Pcsk1n/F12/Serpine1/Cpb2/Serpinf2/Apoh/F9/Cdh1/Fgg/Fgb/Fga/Cuzd1"
"BP","GO:0097756","negative regulation of blood vessel diameter",97,-0.505936534299971,-1.6440064675435,0.00320256204963971,0.00320256204963971,0.206962562531228,6130,"tags=34%, list=21%, signal=27%","Cacna1c/Cysltr1/Gja5/Pdgfb/Ptger3/Adora1/Nos1/Hif1a/Hmgcr/Slc8a1/Per2/F2r/Acte1/Bdkrb2/Tacr1/Edn1/Edn3/Grip2/Oxtr/Adra2b/Lep/Kcna5/Htr2b/Htr7/Chga/Htr1b/Avpr2/Htr2a/Crp/Cyp2j5/Fgg/Fgb/Fga"
"CC","GO:0000777","condensed chromosome kinetochore",34,-0.668018499189885,-1.81338728601523,0.00326797385620915,0.00326797385620915,0.208398685233426,7446,"tags=65%, list=26%, signal=48%","Ccnb1/Cenpo/Pmf1/Cenpk/Ska2/Nsl1/Orc2/Mis18bp1/Plk1/Bub1b/Cenpa/Ska3/Bub1/Spdl1/Spc25/Knl1/Cenpe/Ndc80/Birc5/Nuf2/Ska1/Cenpf"
"BP","GO:0055090","acylglycerol homeostasis",34,-0.668656500385793,-1.81511918903667,0.00326797385620915,0.00326797385620915,0.208398685233426,1788,"tags=24%, list=6%, signal=22%","Lipc/Gckr/Apoa5/Pla2g12b/Apoc4/Hnf4a/Apoa1/Apoa4"
"BP","GO:0070328","triglyceride homeostasis",34,-0.668656500385793,-1.81511918903667,0.00326797385620915,0.00326797385620915,0.208398685233426,1788,"tags=24%, list=6%, signal=22%","Lipc/Gckr/Apoa5/Pla2g12b/Apoc4/Hnf4a/Apoa1/Apoa4"
"BP","GO:0030104","water homeostasis",48,-0.61544278909852,-1.78220473784191,0.00342672848216085,0.00342672848216085,0.217564035487886,1549,"tags=17%, list=5%, signal=16%","Flg/Fshr/Hrnr/Aqp3/Sct/Cdh1/Tfap2b/Krt1"
"MF","GO:0015020","glucuronosyltransferase activity",30,-0.691443782296954,-1.8291385646727,0.00349004311229727,0.00349004311229727,0.220199558911416,1704,"tags=33%, list=6%, signal=31%","Ugt2a3/Chsy3/Ugt1a2/Ugt2b36/Ugt2b34/Ugt2b38/Ugt2b5/Ugt2b35/Ugt2b1/Ugt1a5"
"BP","GO:0052805","imidazole-containing compound catabolic process",6,-0.910958619216385,-1.65655764504537,0.00349866227618852,0.00349866227618852,0.220199558911416,1142,"tags=50%, list=4%, signal=48%","Ftcd/Amdhd1/Uroc1"
"BP","GO:0009994","oocyte differentiation",51,0.576425666120334,1.69088434566274,0.003584229390681,0.003584229390681,0.223884150696891,1654,"tags=16%, list=6%, signal=15%","Sohlh2/Dmrt1/Sohlh1/Dazl/Meioc/Tdrd5/Ereg/Dmc1"
"BP","GO:1901607","alpha-amino acid biosynthetic process",57,-0.588526399061718,-1.76413079596622,0.00358851674641148,0.00358851674641148,0.223884150696891,744,"tags=12%, list=3%, signal=12%","Ass1/Bcat1/Pah/Agxt/Bhmt/Cps1/Otc"
"BP","GO:1901606","alpha-amino acid catabolic process",76,-0.547124468866405,-1.71464957918339,0.0036036036036036,0.0036036036036036,0.223884150696891,3295,"tags=24%, list=11%, signal=21%","Gad2/Pipox/Ddah1/Tdh/Nos2/Ido1/Ftcd/Kynu/Arg2/Ido2/Pah/Amdhd1/Hgd/Hmgcll1/Agxt/Uroc1/Otc/Mat1a"
"BP","GO:0009112","nucleobase metabolic process",35,-0.658772231117719,-1.79961913211082,0.00368022899202617,0.00368022899202617,0.227133839176293,2679,"tags=20%, list=9%, signal=18%","Dpys/Aox4/Aox2/Urah/Ttr/Cps1/Uox"
"BP","GO:0034377","plasma lipoprotein particle assembly",20,-0.740878253150663,-1.79530182567041,0.0036915504511895,0.0036915504511895,0.227133839176293,1572,"tags=25%, list=5%, signal=24%","Ces1g/Apoa5/Apoa2/Apoa1/Apoa4"
"BP","GO:0009617","response to bacterium",550,-0.341537303570414,-1.32808371472658,0.00370298187487819,0.00370298187487819,0.227133839176293,3621,"tags=13%, list=12%, signal=12%","Defb20/Rnase1/Pglyrp1/Defb29/Leap2/Mpo/Lrat/Ifng/Lbp/Rnu3a/Defb50/Ptger1/Glycam1/Nos2/Gzma/Il1f5/Nlrp6/Tgtp1/Tnfsf8/Pde2a/Rgs1/Ido1/Serpina3f/Il1b/Chga/Tnip3/Il10/Havcr2/Cxcl1/Hamp2/Ltf/Ces1g/Raet1a/Defb2/Gsta1/Ccl2/Gfi1/Nuggc/Pdcd1lg2/Cubn/Cyp3a11/Krt6a/Defb39/Cd4/Mbl1/Tfap2a/2210407C18Rik/Arg2/Serpine1/Klk7/Fpr2/Spink5/Defb12/Defb42/Hamp/Ces1c/Ly6g6c/Mbl2/Defb11/AY761185/Cyp3a25/Spag11a/Defb43/Defb37/Muc5b/Cps1/Wfdc15b/F2/Fgb/Defb30/Fga"
"BP","GO:0043588","skin development",234,-0.405945397980121,-1.46558691981104,0.00376237623762376,0.00376237623762376,0.229803233487906,3175,"tags=12%, list=11%, signal=10%","Bcl11b/Scel/Palld/Stmn1/Sostdc1/Alox8/Irf6/Runx3/Wnt10b/Asprv1/Celsr1/Dsp/Lgr5/Flg/Sox21/Hrnr/Sprr1a/Tgm3/Krt6a/Tfap2a/Lelp1/Barx2/Wnt10a/Pou2f3/Tfap2b/Krt17/Krt1"
"MF","GO:0042301","phosphate ion binding",14,-0.789841997540402,-1.76917631894327,0.00387044204522306,0.00387044204522306,0.233973050224581,2481,"tags=29%, list=9%, signal=26%","Pde2a/G6pc/Slc34a2/Otc"
"BP","GO:1900109","regulation of histone H3-K9 dimethylation",3,0.975564524134311,1.49392431627551,0.00387296669248644,0.00387296669248644,0.233973050224581,410,"tags=33%, list=1%, signal=33%","Dmrtc2"
"BP","GO:0034370","triglyceride-rich lipoprotein particle remodeling",10,-0.836132069521097,-1.72448941040173,0.00387913434054716,0.00387913434054716,0.233973050224581,1788,"tags=50%, list=6%, signal=47%","Lipc/Apoa5/Apoa2/Apoa1/Apoa4"
"BP","GO:0008652","cellular amino acid biosynthetic process",60,-0.570956070887648,-1.7250868393828,0.004,0.004,0.239097531998659,744,"tags=12%, list=3%, signal=11%","Ass1/Bcat1/Pah/Agxt/Bhmt/Cps1/Otc"
"BP","GO:0007286","spermatid development",163,0.41718906150615,1.46168300927452,0.00401123144805455,0.00401123144805455,0.239097531998659,2865,"tags=18%, list=10%, signal=16%","Ddx25/Taf7l/Sycp1/Xlr5a/Meioc/Adad1/Xlr5c/Xlr5b/Tdrd5/Mei1/Ccdc63/Dmrtc2/Gm773/Klhl10/Cftr/Gm1140/1700013H16Rik/Pacrg/Rsph1/Cfap44/Dmc1/Zmynd15/Ccdc136/Tssk1/Slc26a3/Ccnb1ip1/Slc26a8/Chd5/Osbp2"
"MF","GO:0004869","cysteine-type endopeptidase inhibitor activity",53,-0.59268107007775,-1.75187472265992,0.00401364639775236,0.00401364639775236,0.239097531998659,2817,"tags=23%, list=10%, signal=20%","Lef1/Kng2/Fetub/Ltf/Birc5/Ahsg/Stfa1/Cstdc5/Tfap2b/Kng1/Stfa3/Hrg"
"BP","GO:0000050","urea cycle",10,-0.829113846998837,-1.7100146032981,0.00408329930583912,0.00408329930583912,0.241804194780558,2805,"tags=40%, list=10%, signal=36%","Ass1/Arg2/Cps1/Otc"
"BP","GO:0009074","aromatic amino acid family catabolic process",19,-0.753099169732564,-1.80395973172604,0.00409249028033558,0.00409249028033558,0.241804194780558,2421,"tags=42%, list=8%, signal=39%","Ido1/Ftcd/Kynu/Ido2/Pah/Amdhd1/Hgd/Uroc1"
"BP","GO:0042632","cholesterol homeostasis",84,-0.521689081838516,-1.65992298686426,0.00419916016796641,0.00419916016796641,0.247098205519358,1788,"tags=13%, list=6%, signal=12%","Lipc/Malrd1/G6pc/Apoa5/Pla2g12b/Hnf4a/Fgfr4/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0046503","glycerolipid catabolic process",54,-0.587840295376246,-1.74300025330841,0.00422450211225106,0.00422450211225106,0.247583008939597,1788,"tags=17%, list=6%, signal=16%","Lipc/Apoa5/Pla2g4e/Apoh/Apoa2/Apoa1/Apoa4/Cps1/Apob"
"MF","GO:0005132","type I interferon receptor binding",4,0.95069023790452,1.54629373617579,0.00430528375733855,0.00430528375733855,0.249062980225464,1027,"tags=25%, list=4%, signal=24%","Gm13283"
"MF","GO:0097677","STAT family protein binding",10,0.828802910656481,1.70457907926282,0.00431034482758621,0.00431034482758621,0.249062980225464,2697,"tags=40%, list=9%, signal=36%","Ptprt/Hist1h2br/Hist1h2bq/Fam220a"
"BP","GO:0051446","positive regulation of meiotic cell cycle",28,0.660037526373009,1.72098014348972,0.00431203449627597,0.00431203449627597,0.249062980225464,3002,"tags=25%, list=10%, signal=22%","Dmrt1/Dazl/Meioc/Msx2/Ankrd31/Piwil2/Mapk15"
"BP","GO:0034372","very-low-density lipoprotein particle remodeling",9,-0.850596022540399,-1.70330314885228,0.00432365657813465,0.00432365657813465,0.249062980225464,1788,"tags=56%, list=6%, signal=52%","Lipc/Apoa5/Apoa2/Apoa1/Apoa4"
"BP","GO:0016054","organic acid catabolic process",211,-0.415707055381083,-1.48575171619646,0.00435298773248912,0.00435298773248912,0.249062980225464,1357,"tags=12%, list=5%, signal=12%","Gad2/Pipox/Ddah1/Tdh/Nos2/Lep/Bcat1/Ido1/Acoxl/Ftcd/Akr1d1/Kynu/Cemip/Arg2/Ido2/Pah/Amdhd1/Hgd/Hmgcll1/Agxt/Fabp1/Hao1/Uroc1/Slc27a2/Otc/Mat1a"
"BP","GO:0046395","carboxylic acid catabolic process",211,-0.415707055381083,-1.48575171619646,0.00435298773248912,0.00435298773248912,0.249062980225464,1357,"tags=12%, list=5%, signal=12%","Gad2/Pipox/Ddah1/Tdh/Nos2/Lep/Bcat1/Ido1/Acoxl/Ftcd/Akr1d1/Kynu/Cemip/Arg2/Ido2/Pah/Amdhd1/Hgd/Hmgcll1/Agxt/Fabp1/Hao1/Uroc1/Slc27a2/Otc/Mat1a"
"BP","GO:0055092","sterol homeostasis",85,-0.521666246690326,-1.66198140105274,0.00440616863609053,0.00440616863609053,0.251113265990538,1788,"tags=13%, list=6%, signal=12%","Lipc/Malrd1/G6pc/Apoa5/Pla2g12b/Hnf4a/Fgfr4/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0045907","positive regulation of vasoconstriction",41,-0.619573253043424,-1.74695272982213,0.0044543429844098,0.0044543429844098,0.2524287308557,1062,"tags=34%, list=4%, signal=33%","Npy1r/Smad6/Cysltr1/Gja5/Pdgfb/Ptger3/F2r/Tacr1/Oxtr/Avpr2/Htr2a/Fgg/Fgb/Fga"
"CC","GO:0071547","piP-body",5,0.928737183844354,1.60587238667949,0.00447732139380962,0.00447732139380962,0.2524287308557,1830,"tags=80%, list=6%, signal=75%","Piwil4/Mael/Ddx4/Tdrd9"
"BP","GO:0046500","S-adenosylmethionine metabolic process",14,-0.786083251219376,-1.76075705914095,0.00448156447341617,0.00448156447341617,0.2524287308557,800,"tags=21%, list=3%, signal=21%","Gamt/Gnmt/Mat1a"
"BP","GO:0009436","glyoxylate catabolic process",3,-0.97663928756656,-1.50634718647531,0.00454733360892931,0.00454733360892931,0.254155382198723,229,"tags=67%, list=1%, signal=66%","Agxt2/Agxt"
"MF","GO:0071614","linoleic acid epoxygenase activity",3,-0.974998036028819,-1.50381575581545,0.00454733360892931,0.00454733360892931,0.254155382198723,250,"tags=67%, list=1%, signal=66%","Cyp2c54/Cyp2c50"
